SchoolID,School,District,SchoolType,Enrollment,No_of_Program,FrRedLnch_PercentEligible,PercentofStudentsNotChronicallyAbsent,Subject,ParticipationRate2014to2015,PercentageMeetsORExceeds2014to2015
3579,Multi-sensory Instruction Teaching Children Hands-On (MITCH),Tigard-Tualatin SD 23J,E,222,1,,93.8,English Language Arts,99.3,73
3579,Multi-sensory Instruction Teaching Children Hands-On (MITCH),Tigard-Tualatin SD 23J,E,222,1,,93.8,Mathematics,99.3,66.4
3579,Multi-sensory Instruction Teaching Children Hands-On (MITCH),Tigard-Tualatin SD 23J,E,222,1,,93.8,Science,100,81.4
3490,Multisensory Learning Academy,Reynolds SD 7,E,321,1,41.12,85.4,English Language Arts,100,40
3490,Multisensory Learning Academy,Reynolds SD 7,E,321,1,41.12,85.4,Mathematics,100,31.8
3490,Multisensory Learning Academy,Reynolds SD 7,E,321,1,41.12,85.4,Science,100,72.1
754,Myers Elementary School,Salem-Keizer SD 24J,E,478,2,46.44,84.9,English Language Arts,99.6,52
754,Myers Elementary School,Salem-Keizer SD 24J,E,478,2,46.44,84.9,Mathematics,99.2,37.4
754,Myers Elementary School,Salem-Keizer SD 24J,E,478,2,46.44,84.9,Science,100,75.6
290,Myrtle Creek Elementary School,South Umpqua SD 19,E,334,1,77.54,79,English Language Arts,100,29.5
290,Myrtle Creek Elementary School,South Umpqua SD 19,E,334,1,77.54,79,Mathematics,100,16.8
290,Myrtle Creek Elementary School,South Umpqua SD 19,E,334,1,77.54,79,Science,100,47.9
214,Myrtle Crest School,Myrtle Point SD 41,E,328,1,71.95,67.8,English Language Arts,97.8,33.9
214,Myrtle Crest School,Myrtle Point SD 41,E,328,1,71.95,67.8,Mathematics,98.3,24.6
214,Myrtle Crest School,Myrtle Point SD 41,E,328,1,71.95,67.8,Science,100,54.8
215,Myrtle Point High School,Myrtle Point SD 41,H,289,1,65.4,66.3,English Language Arts,95,51.1
215,Myrtle Point High School,Myrtle Point SD 41,H,289,1,65.4,66.3,Mathematics,93.5,16.2
215,Myrtle Point High School,Myrtle Point SD 41,H,289,1,65.4,66.3,Science,95.8,41.8
96,Naas Elementary School,Oregon Trail SD 46,E,346,1,48.27,88,English Language Arts,97.8,56.2
96,Naas Elementary School,Oregon Trail SD 46,E,346,1,48.27,88,Mathematics,97.3,41.6
96,Naas Elementary School,Oregon Trail SD 46,E,346,1,48.27,88,Science,100,70.2
1303,Nancy Ryles Elementary School,Beaverton SD 48J,E,554,1,23.65,94.5,English Language Arts,98.6,73.2
1303,Nancy Ryles Elementary School,Beaverton SD 48J,E,554,1,23.65,94.5,Mathematics,98.2,64.6
1303,Nancy Ryles Elementary School,Beaverton SD 48J,E,554,1,23.65,94.5,Science,100,81.5
1022,Neah-Kah-Nie High School,Neah-Kah-Nie SD 56,H,201,1,48.26,87.6,English Language Arts,100,74.5
1022,Neah-Kah-Nie High School,Neah-Kah-Nie SD 56,H,201,1,48.26,87.6,Mathematics,100,14.5
1022,Neah-Kah-Nie High School,Neah-Kah-Nie SD 56,H,201,1,48.26,87.6,Science,100,69.1
4481,Neah-Kah-Nie Middle School,Neah-Kah-Nie SD 56,M,164,1,57.32,88.2,English Language Arts,100,66.9
4481,Neah-Kah-Nie Middle School,Neah-Kah-Nie SD 56,M,164,1,57.32,88.2,Mathematics,100,57.3
4481,Neah-Kah-Nie Middle School,Neah-Kah-Nie SD 56,M,164,1,57.32,88.2,Science,100,62.3
1021,Nehalem Elementary School,Neah-Kah-Nie SD 56,E,180,1,55,73.8,English Language Arts,100,51.6
1021,Nehalem Elementary School,Neah-Kah-Nie SD 56,E,180,1,55,73.8,Mathematics,100,48.4
1021,Nehalem Elementary School,Neah-Kah-Nie SD 56,E,180,1,55,73.8,Science,100,59.3
1126,Neil Armstrong Middle School,Forest Grove SD 15,M,844,2,61.26,85.8,English Language Arts,98.9,45.6
1126,Neil Armstrong Middle School,Forest Grove SD 15,M,844,2,61.26,85.8,Mathematics,98.9,31.2
1126,Neil Armstrong Middle School,Forest Grove SD 15,M,844,2,61.26,85.8,Science,98.6,39.5
796,Nellie Muir Elementary School,Woodburn SD 103,E,485,1,78.76,88.5,English Language Arts,100,15.9
796,Nellie Muir Elementary School,Woodburn SD 103,E,485,1,78.76,88.5,Mathematics,99.6,12.3
796,Nellie Muir Elementary School,Woodburn SD 103,E,485,1,78.76,88.5,Science,100,36.3
1023,Nestucca High School,Nestucca Valley SD 101J,H,229,1,67.25,76.2,English Language Arts,98.4,61.7
1023,Nestucca High School,Nestucca Valley SD 101J,H,229,1,67.25,76.2,Mathematics,99.2,33.1
1023,Nestucca High School,Nestucca Valley SD 101J,H,229,1,67.25,76.2,Science,100,47.9
1019,Nestucca Valley Elementary,Nestucca Valley SD 101J,E,244,2,72.95,81.3,English Language Arts,99.3,46.8
1019,Nestucca Valley Elementary,Nestucca Valley SD 101J,E,244,2,72.95,81.3,Mathematics,100,32.6
1019,Nestucca Valley Elementary,Nestucca Valley SD 101J,E,244,2,72.95,81.3,Science,100,50
4041,Network Charter School,Eugene SD 4J,H,120,1,70.83,48.2,English Language Arts,74,29.7
4041,Network Charter School,Eugene SD 4J,H,120,1,70.83,48.2,Mathematics,74,8.1
4041,Network Charter School,Eugene SD 4J,H,120,1,70.83,48.2,Science,,95
4004,New Urban High School,North Clackamas SD 12,H,132,1,64.39,49.6,English Language Arts,83.3,13.8
4004,New Urban High School,North Clackamas SD 12,H,132,1,64.39,49.6,Mathematics,,5
4004,New Urban High School,North Clackamas SD 12,H,132,1,64.39,49.6,Science,44.4,12.5
1222,Newberg Senior High School,Newberg SD 29J,H,1577,1,35.64,77.4,English Language Arts,92.6,79.3
1222,Newberg Senior High School,Newberg SD 29J,H,1577,1,35.64,77.4,Mathematics,89.9,34.1
1222,Newberg Senior High School,Newberg SD 29J,H,1577,1,35.64,77.4,Science,98.9,50.7
2260,Newbridge High School,ODE YCEP District,H,81,1,,95,English Language Arts,100,17.6
2260,Newbridge High School,ODE YCEP District,H,81,1,,95,Mathematics,100,5.9
2260,Newbridge High School,ODE YCEP District,H,81,1,,95,Science,100,11.8
1231,Newby Elementary School,McMinnville SD 40,E,515,3,64.08,84.7,English Language Arts,97.7,50.6
1231,Newby Elementary School,McMinnville SD 40,E,515,3,64.08,84.7,Mathematics,98.1,49
1231,Newby Elementary School,McMinnville SD 40,E,515,3,64.08,84.7,Science,100,73
627,Newport High School,Lincoln County SD,H,616,1,54.06,70.8,English Language Arts,96.9,68.5
627,Newport High School,Lincoln County SD,H,616,1,54.06,70.8,Mathematics,96.2,26.8
627,Newport High School,Lincoln County SD,H,616,1,54.06,70.8,Science,99.2,55
625,Newport Intermediate School,Lincoln County SD,E,404,2,58.66,85,English Language Arts,97.6,50
625,Newport Intermediate School,Lincoln County SD,E,404,2,58.66,85,Mathematics,98.2,43
625,Newport Intermediate School,Lincoln County SD,E,404,2,58.66,85,Science,97.7,63
615,Newport Preparatory Academy,Lincoln County SD,M,185,2,67.03,66.3,English Language Arts,98.8,37.2
615,Newport Preparatory Academy,Lincoln County SD,M,185,2,67.03,66.3,Mathematics,98.8,31.7
615,Newport Preparatory Academy,Lincoln County SD,M,185,2,67.03,66.3,Science,98.7,64.9
127,Ninety-One School,Canby SD 86,E,463,1,48.38,85.2,English Language Arts,95.7,52.9
127,Ninety-One School,Canby SD 86,E,463,1,48.38,85.2,Mathematics,95.4,45.7
127,Ninety-One School,Canby SD 86,E,463,1,48.38,85.2,Science,99,73.1
4202,Nixyaawii Community School,Pendleton SD 16,H,60,1,,59.2,English Language Arts,94.4,47.1
4202,Nixyaawii Community School,Pendleton SD 16,H,60,1,,59.2,Mathematics,94.4,11.8
4202,Nixyaawii Community School,Pendleton SD 16,H,60,1,,59.2,Science,94.4,17.6
637,North Albany Elementary School,Greater Albany Public SD 8J,E,289,1,20.07,94.8,English Language Arts,99.4,63.3
637,North Albany Elementary School,Greater Albany Public SD 8J,E,289,1,20.07,94.8,Mathematics,98.7,58.6
637,North Albany Elementary School,Greater Albany Public SD 8J,E,289,1,20.07,94.8,Science,100,81.5
638,North Albany Middle School,Greater Albany Public SD 8J,M,566,1,37.63,86.2,English Language Arts,98.9,66.9
638,North Albany Middle School,Greater Albany Public SD 8J,M,566,1,37.63,86.2,Mathematics,99.1,42.4
638,North Albany Middle School,Greater Albany Public SD 8J,M,566,1,37.63,86.2,Science,99,78.6
205,North Bay Elementary School,North Bend SD 13,E,446,2,60.76,76.8,English Language Arts,98.3,47.8
205,North Bay Elementary School,North Bend SD 13,E,446,2,60.76,76.8,Mathematics,98.3,37.4
205,North Bay Elementary School,North Bend SD 13,E,446,2,60.76,76.8,Science,100,62.2
208,North Bend Middle School,North Bend SD 13,M,296,1,66.22,74.5,English Language Arts,98.6,39
208,North Bend Middle School,North Bend SD 13,M,296,1,66.22,74.5,Mathematics,97.5,26.3
208,North Bend Middle School,North Bend SD 13,M,296,1,66.22,74.5,Science,98,42.3
209,North Bend Senior High School,North Bend SD 13,H,544,1,62.32,68.6,English Language Arts,93.1,54.7
209,North Bend Senior High School,North Bend SD 13,H,544,1,62.32,68.6,Mathematics,89.9,19.6
209,North Bend Senior High School,North Bend SD 13,H,544,1,62.32,68.6,Science,100,66.4
4234,North Columbia Academy,Rainier SD 13,H,38,1,,59.3,English Language Arts,100,36.4
4234,North Columbia Academy,Rainier SD 13,H,38,1,,59.3,Mathematics,72.7,12.5
4234,North Columbia Academy,Rainier SD 13,H,38,1,,59.3,Science,,
296,North Douglas Elementary School,North Douglas SD 22,E,212,1,58.49,84.8,English Language Arts,98.6,41.5
296,North Douglas Elementary School,North Douglas SD 22,E,212,1,58.49,84.8,Mathematics,97.9,41.1
296,North Douglas Elementary School,North Douglas SD 22,E,212,1,58.49,84.8,Science,100,63.8
297,North Douglas High School,North Douglas SD 22,H,98,1,,81.5,English Language Arts,100,72.2
297,North Douglas High School,North Douglas SD 22,H,98,1,,81.5,Mathematics,100,38.9
297,North Douglas High School,North Douglas SD 22,H,98,1,,81.5,Science,100,61.1
536,North Eugene High School,Eugene SD 4J,H,961,1,49.84,70.9,English Language Arts,94.4,83.2
536,North Eugene High School,Eugene SD 4J,H,961,1,49.84,70.9,Mathematics,85.9,34.4
536,North Eugene High School,Eugene SD 4J,H,961,1,49.84,70.9,Science,76.6,50.6
938,North Gresham Elementary School,Gresham-Barlow SD 10J,E,552,3,75.72,89.4,English Language Arts,99.3,37.9
938,North Gresham Elementary School,Gresham-Barlow SD 10J,E,552,3,75.72,89.4,Mathematics,99.3,31.2
938,North Gresham Elementary School,Gresham-Barlow SD 10J,E,552,3,75.72,89.4,Science,100,49
1289,North Lake School,North Lake SD 14,H,223,1,76.23,70,English Language Arts,100,38.5
1289,North Lake School,North Lake SD 14,H,223,1,76.23,70,Mathematics,100,25.6
1289,North Lake School,North Lake SD 14,H,223,1,76.23,70,Science,98.3,55.9
726,North Marion High School,North Marion SD 15,H,596,1,57.55,89.2,English Language Arts,89,82.5
726,North Marion High School,North Marion SD 15,H,596,1,57.55,89.2,Mathematics,94.2,17.2
726,North Marion High School,North Marion SD 15,H,596,1,57.55,89.2,Science,99.4,66.7
724,North Marion Intermediate School,North Marion SD 15,E,484,1,63.64,89,English Language Arts,99.4,31.1
724,North Marion Intermediate School,North Marion SD 15,E,484,1,63.64,89,Mathematics,99.4,24
724,North Marion Intermediate School,North Marion SD 15,E,484,1,63.64,89,Science,100,57.2
725,North Marion Middle School,North Marion SD 15,M,465,1,60,88.4,English Language Arts,98.9,41.1
725,North Marion Middle School,North Marion SD 15,M,465,1,60,88.4,Mathematics,98.5,24.1
725,North Marion Middle School,North Marion SD 15,M,465,1,60,88.4,Science,99.4,58.9
424,North Medford High School,Medford SD 549C,H,1712,1,57.18,70.1,English Language Arts,97.5,64.2
424,North Medford High School,Medford SD 549C,H,1712,1,57.18,70.1,Mathematics,96.4,30.7
424,North Medford High School,Medford SD 549C,H,1712,1,57.18,70.1,Science,98.9,63.9
438,North Middle School,Grants Pass SD 7,M,702,1,66.95,81.3,English Language Arts,97.1,56.1
438,North Middle School,Grants Pass SD 7,M,702,1,66.95,81.3,Mathematics,97.4,36.4
438,North Middle School,Grants Pass SD 7,M,702,1,66.95,81.3,Science,98.2,74.7
1190,North Plains Elementary School,Hillsboro SD 1J,E,298,1,23.15,95,English Language Arts,98.8,68.7
1190,North Plains Elementary School,Hillsboro SD 1J,E,298,1,23.15,95,Mathematics,98.8,56.6
1190,North Plains Elementary School,Hillsboro SD 1J,E,298,1,23.15,95,Science,100,93.6
3365,North Powder Charter School,North Powder SD 8J,H,282,3,56.74,86,English Language Arts,99.4,43.7
3365,North Powder Charter School,North Powder SD 8J,H,282,3,56.74,86,Mathematics,99.4,28.5
3365,North Powder Charter School,North Powder SD 8J,H,282,3,56.74,86,Science,100,35.8
773,North Salem High School,Salem-Keizer SD 24J,H,1846,2,82.88,68.6,English Language Arts,94.3,56.1
773,North Salem High School,Salem-Keizer SD 24J,H,1846,2,82.88,68.6,Mathematics,94.3,24.4
773,North Salem High School,Salem-Keizer SD 24J,H,1846,2,82.88,68.6,Science,97.3,30
457,North Valley High School,Three Rivers/Josephine County SD,H,562,1,46.26,78.8,English Language Arts,94.2,74
457,North Valley High School,Three Rivers/Josephine County SD,H,562,1,46.26,78.8,Mathematics,93.5,23.8
457,North Valley High School,Three Rivers/Josephine County SD,H,562,1,46.26,78.8,Science,94.2,55
702,Nyssa Elementary School,Nyssa SD 26,E,562,2,72.06,88.9,English Language Arts,100,39.5
702,Nyssa Elementary School,Nyssa SD 26,E,562,2,72.06,88.9,Mathematics,100,34.4
702,Nyssa Elementary School,Nyssa SD 26,E,562,2,72.06,88.9,Science,100,72.5
704,Nyssa High School,Nyssa SD 26,H,334,1,72.16,79.6,English Language Arts,100,68.4
704,Nyssa High School,Nyssa SD 26,H,334,1,72.16,79.6,Mathematics,100,28.9
704,Nyssa High School,Nyssa SD 26,H,334,1,72.16,79.6,Science,92.1,64.3
703,Nyssa Middle School,Nyssa SD 26,M,254,1,71.65,88.1,English Language Arts,100,40.7
703,Nyssa Middle School,Nyssa SD 26,M,254,1,71.65,88.1,Mathematics,100,23.6
703,Nyssa Middle School,Nyssa SD 26,M,254,1,71.65,88.1,Science,100,59.8
1288,Oak Creek Elementary School,Lake Oswego SD 7J,E,536,2,13.43,91.8,English Language Arts,98.9,78.9
1288,Oak Creek Elementary School,Lake Oswego SD 7J,E,536,2,13.43,91.8,Mathematics,98.9,70.5
1288,Oak Creek Elementary School,Lake Oswego SD 7J,E,536,2,13.43,91.8,Science,100,91.8
643,Oak Elementary School,Greater Albany Public SD 8J,E,332,1,40.36,88.9,English Language Arts,99.4,46.5
643,Oak Elementary School,Greater Albany Public SD 8J,E,332,1,40.36,88.9,Mathematics,99.4,44.6
643,Oak Elementary School,Greater Albany Public SD 8J,E,332,1,40.36,88.9,Science,97.9,66
3342,Oak Grove Elementary,North Clackamas SD 12,E,404,2,65.35,86.7,English Language Arts,98.6,39.5
3342,Oak Grove Elementary,North Clackamas SD 12,E,404,2,65.35,86.7,Mathematics,97.2,29.1
3342,Oak Grove Elementary,North Clackamas SD 12,E,404,2,65.35,86.7,Science,98.4,52.5
415,Oak Grove Elementary School,Medford SD 549C,E,462,1,75.32,85.3,English Language Arts,98.8,56.6
415,Oak Grove Elementary School,Medford SD 549C,E,462,1,75.32,85.3,Mathematics,98.4,42
415,Oak Grove Elementary School,Medford SD 549C,E,462,1,75.32,85.3,Science,100,76.9
639,Oak Grove Elementary School,Greater Albany Public SD 8J,E,335,1,12.54,92.9,English Language Arts,100,75.3
639,Oak Grove Elementary School,Greater Albany Public SD 8J,E,335,1,12.54,92.9,Mathematics,100,75.8
639,Oak Grove Elementary School,Greater Albany Public SD 8J,E,335,1,12.54,92.9,Science,100,87.1
666,Oak Heights Elementary School,Sweet Home SD 55,E,274,2,70.8,89.1,English Language Arts,99.3,41.9
666,Oak Heights Elementary School,Sweet Home SD 55,E,274,2,70.8,89.1,Mathematics,99.3,25
666,Oak Heights Elementary School,Sweet Home SD 55,E,274,2,70.8,89.1,Science,97.4,59.5
1171,Oak Hills Elementary School,Beaverton SD 48J,E,575,1,16.7,92.4,English Language Arts,99.3,78
1171,Oak Hills Elementary School,Beaverton SD 48J,E,575,1,16.7,92.4,Mathematics,99.3,76.2
1171,Oak Hills Elementary School,Beaverton SD 48J,E,575,1,16.7,92.4,Science,,95
990,Oakdale Heights Elementary School,Dallas SD 2,E,367,1,49.32,80.2,English Language Arts,97.9,44.1
990,Oakdale Heights Elementary School,Dallas SD 2,E,367,1,49.32,80.2,Mathematics,97.9,62.4
267,Oakland Elementary School,Oakland SD 1,E,179,1,61.45,83.7,English Language Arts,100,52.6
267,Oakland Elementary School,Oakland SD 1,E,179,1,61.45,83.7,Mathematics,100,39.5
268,Oakland High School,Oakland SD 1,H,183,1,44.81,76.8,English Language Arts,100,76.1
268,Oakland High School,Oakland SD 1,H,183,1,44.81,76.8,Mathematics,100,39.1
268,Oakland High School,Oakland SD 1,H,183,1,44.81,76.8,Science,100,69.6
596,Oaklea Middle School,Junction City SD 69,M,482,2,52.28,81.9,English Language Arts,99.2,45.1
596,Oaklea Middle School,Junction City SD 69,M,482,2,52.28,81.9,Mathematics,98.1,37.3
596,Oaklea Middle School,Junction City SD 69,M,482,2,52.28,81.9,Science,99.5,56.6
600,Oakridge Elementary School,Oakridge SD 76,E,299,2,74.58,77.3,English Language Arts,96.8,29.5
600,Oakridge Elementary School,Oakridge SD 76,E,299,2,74.58,77.3,Mathematics,95.4,28.1
600,Oakridge Elementary School,Oakridge SD 76,E,299,2,74.58,77.3,Science,97.5,69.2
602,Oakridge High School,Oakridge SD 76,H,155,2,80,78.2,English Language Arts,96.7,55.2
602,Oakridge High School,Oakridge SD 76,H,155,2,80,78.2,Mathematics,,5
602,Oakridge High School,Oakridge SD 76,H,155,2,80,78.2,Science,72.4,33.3
601,Oakridge Junior High School,Oakridge SD 76,M,79,1,75.95,82.9,English Language Arts,93.8,28
601,Oakridge Junior High School,Oakridge SD 76,M,79,1,75.95,82.9,Mathematics,96.3,20.5
601,Oakridge Junior High School,Oakridge SD 76,M,79,1,75.95,82.9,Science,89.2,48.5
262,Obsidian Middle School,Redmond SD 2J,M,622,3,67.52,73,English Language Arts,98.2,53
262,Obsidian Middle School,Redmond SD 2J,M,622,3,67.52,73,Mathematics,96.6,39.2
262,Obsidian Middle School,Redmond SD 2J,M,622,3,67.52,73,Science,100,63.9
217,Ocean Crest Elementary School,Bandon SD 54,E,254,1,59.84,71.3,English Language Arts,98.1,48.5
217,Ocean Crest Elementary School,Bandon SD 54,E,254,1,59.84,71.3,Mathematics,99,36.3
617,Oceanlake Elementary School,Lincoln County SD,E,437,2,66.36,72.1,English Language Arts,100,33.3
617,Oceanlake Elementary School,Lincoln County SD,E,437,2,66.36,72.1,Mathematics,98.2,26.7
617,Oceanlake Elementary School,Lincoln County SD,E,437,2,66.36,72.1,Science,98.4,38.3
221,Ochoco Elementary School,Crook County SD,E,377,1,77.45,83.9,English Language Arts,96.9,35.5
221,Ochoco Elementary School,Crook County SD,E,377,1,77.45,83.9,Mathematics,97.5,28.8
221,Ochoco Elementary School,Crook County SD,E,377,1,77.45,83.9,Science,95.3,70.7
116,Ogden Middle School,Oregon City SD 62,M,873,1,51.89,83,English Language Arts,99.5,62.3
116,Ogden Middle School,Oregon City SD 62,M,873,1,51.89,83,Mathematics,98.3,40.3
116,Ogden Middle School,Oregon City SD 62,M,873,1,51.89,83,Science,100,74.9
962,Oliver Elementary School,Centennial SD 28J,E,400,2,85.25,79.4,English Language Arts,99.1,29.3
962,Oliver Elementary School,Centennial SD 28J,E,400,2,85.25,79.4,Mathematics,97.6,21.3
962,Oliver Elementary School,Centennial SD 28J,E,400,2,85.25,79.4,Science,100,26.5
699,Ontario High School,Ontario SD 8C,H,704,1,66.05,80.2,English Language Arts,98.7,45
699,Ontario High School,Ontario SD 8C,H,704,1,66.05,80.2,Mathematics,98.1,13.9
699,Ontario High School,Ontario SD 8C,H,704,1,66.05,80.2,Science,100,46.4
698,Ontario Middle School,Ontario SD 8C,M,343,5,76.09,82.4,English Language Arts,99.7,42.2
698,Ontario Middle School,Ontario SD 8C,M,343,5,76.09,82.4,Mathematics,98.8,27.8
698,Ontario Middle School,Ontario SD 8C,M,343,5,76.09,82.4,Science,100,45.8
3451,Opal School of the Portland Children's Museum,Portland SD 1J,E,88,1,,85.2,English Language Arts,90,83.3
3451,Opal School of the Portland Children's Museum,Portland SD 1J,E,88,1,,85.2,Mathematics,90,69.4
3451,Opal School of the Portland Children's Museum,Portland SD 1J,E,88,1,,85.2,Science,,95
3528,Optimum Learning Environment Charter School,Salem-Keizer SD 24J,E,129,1,,93,English Language Arts,100,69.2
3528,Optimum Learning Environment Charter School,Salem-Keizer SD 24J,E,129,1,,93,Mathematics,100,66.7
3528,Optimum Learning Environment Charter School,Salem-Keizer SD 24J,E,129,1,,93,Science,,95
370,Orchard Hill Elementary School,Phoenix-Talent SD 4,E,412,2,64.56,89.3,English Language Arts,100,52.8
370,Orchard Hill Elementary School,Phoenix-Talent SD 4,E,412,2,64.56,89.3,Mathematics,100,41.5
370,Orchard Hill Elementary School,Phoenix-Talent SD 4,E,412,2,64.56,89.3,Science,100,67.2
118,Oregon City Senior High School,Oregon City SD 62,H,2170,1,41.52,80.5,English Language Arts,96.6,82
118,Oregon City Senior High School,Oregon City SD 62,H,2170,1,41.52,80.5,Mathematics,96,46.7
