SchoolID,SchoolYearStart,CountyID,DistrictID,Enrollment,DistrictEnrollment,CountyEnrollment,FreeLunches,DistrictFreeLunches,CountyFreeLunches,ReducedLunches,DistrictReducedLunches,CountyReducedLunches,EligibleStudents,DistrictEligibleStudents,CountyEligibleStudents,PercentEligible,DistrictPercentEligible,CountyPercentEligible,County,District,School,Spacer
2387,7/1/14,24,3477,8,394,60991,,,32986,,,4619,0,0,37605,,,61.66,Marion,ODE YCEP District,Ocean Dunes High School,
2386,7/1/14,24,3477,19,394,60991,,,32986,,,4619,0,0,37605,,,61.66,Marion,ODE YCEP District,RiverBend High School,
1827,7/1/14,24,3477,111,394,60991,,,32986,,,4619,0,0,37605,,,61.66,Marion,ODE YCEP District,Robert S Farrell High School,
2385,7/1/14,24,3477,43,394,60991,,,32986,,,4619,0,0,37605,,,61.66,Marion,ODE YCEP District,South Jetty High School,
4609,7/1/14,24,3477,48,394,60991,,,32986,,,4619,0,0,37605,,,61.66,Marion,ODE YCEP District,Three Lakes High School,
4588,7/1/14,24,3477,34,394,60991,,,32986,,,4619,0,0,37605,,,61.66,Marion,ODE YCEP District,Trask River High School,
1828,7/1/14,24,3477,23,394,60991,,,32986,,,4619,0,0,37605,,,61.66,Marion,ODE YCEP District,William P Lord High School,
699,7/1/14,23,2108,704,2404,5007,421,1753,3147,44,136,405,465,1889,3552,66.05,78.58,70.94,Malheur,Ontario SD 8C,Ontario High School,
698,7/1/14,23,2108,343,2404,5007,239,1753,3147,22,136,405,261,1889,3552,76.09,78.58,70.94,Malheur,Ontario SD 8C,Ontario Middle School,
693,7/1/14,23,2108,137,2404,5007,101,1753,3147,6,136,405,107,1889,3552,78.1,78.58,70.94,Malheur,Ontario SD 8C,Cairo Elementary School,
694,7/1/14,23,2108,276,2404,5007,214,1753,3147,9,136,405,223,1889,3552,80.8,78.58,70.94,Malheur,Ontario SD 8C,Aiken Elementary School,
697,7/1/14,23,2108,130,2404,5007,102,1753,3147,7,136,405,109,1889,3552,83.85,78.58,70.94,Malheur,Ontario SD 8C,Pioneer Elementary School,
692,7/1/14,23,2108,407,2404,5007,317,1753,3147,33,136,405,350,1889,3552,86,78.58,70.94,Malheur,Ontario SD 8C,Alameda Elementary School,
696,7/1/14,23,2108,406,2404,5007,359,1753,3147,15,136,405,374,1889,3552,92.12,78.58,70.94,Malheur,Ontario SD 8C,May Roberts Elementary School,
4585,7/1/14,3,1928,363,8036,58044,,2705,17130,,588,3572,0,3293,20702,,40.98,35.67,Clackamas,Oregon City SD 62,Alliance Charter Academy,
4802,7/1/14,3,1928,217,8036,58044,,2705,17130,,588,3572,0,3293,20702,,40.98,35.67,Clackamas,Oregon City SD 62,Clackamas Academy of Industrial Sciences,
4480,7/1/14,3,1928,194,8036,58044,,2705,17130,,588,3572,0,3293,20702,,40.98,35.67,Clackamas,Oregon City SD 62,Springwater Environmental Sciences School,
2794,7/1/14,3,1928,,8036,58044,,2705,17130,,588,3572,0,3293,20702,0,40.98,35.67,Clackamas,Oregon City SD 62,Clackamas County Jail,
114,7/1/14,3,1928,556,8036,58044,133,2705,17130,28,588,3572,161,3293,20702,28.96,40.98,35.67,Clackamas,Oregon City SD 62,John McLoughlin Elementary School,
105,7/1/14,3,1928,538,8036,58044,158,2705,17130,51,588,3572,209,3293,20702,38.85,40.98,35.67,Clackamas,Oregon City SD 62,Beavercreek Elementary School,
109,7/1/14,3,1928,566,8036,58044,201,2705,17130,34,588,3572,235,3293,20702,41.52,40.98,35.67,Clackamas,Oregon City SD 62,Gaffney Lane Elementary School,
118,7/1/14,3,1928,2170,8036,58044,716,2705,17130,185,588,3572,901,3293,20702,41.52,40.98,35.67,Clackamas,Oregon City SD 62,Oregon City Senior High School,
115,7/1/14,3,1928,762,8036,58044,276,2705,17130,55,588,3572,331,3293,20702,43.44,40.98,35.67,Clackamas,Oregon City SD 62,Gardiner Middle School,
139,7/1/14,3,1928,529,8036,58044,198,2705,17130,40,588,3572,238,3293,20702,44.99,40.98,35.67,Clackamas,Oregon City SD 62,Redland Elementary School,
116,7/1/14,3,1928,873,8036,58044,358,2705,17130,95,588,3572,453,3293,20702,51.89,40.98,35.67,Clackamas,Oregon City SD 62,Ogden Middle School,
107,7/1/14,3,1928,488,8036,58044,234,2705,17130,44,588,3572,278,3293,20702,56.97,40.98,35.67,Clackamas,Oregon City SD 62,Holcomb Elementary School,
106,7/1/14,3,1928,309,8036,58044,175,2705,17130,21,588,3572,196,3293,20702,63.43,40.98,35.67,Clackamas,Oregon City SD 62,Candy Lane Elementary School,
110,7/1/14,3,1928,238,8036,58044,143,2705,17130,17,588,3572,160,3293,20702,67.23,40.98,35.67,Clackamas,Oregon City SD 62,Jennings Lodge Elementary School,
2735,7/1/14,3,1928,185,8036,58044,113,2705,17130,18,588,3572,131,3293,20702,70.81,40.98,35.67,Clackamas,Oregon City SD 62,Oregon City Service Learning Academy,
4604,7/1/14,24,2336,188,912,60991,,338,32986,,60,4619,0,398,37605,,43.64,61.66,Marion,Oregon Department of Education,Southwest Charter School,
4720,7/1/14,24,2336,214,912,60991,52,338,32986,20,60,4619,72,398,37605,33.64,43.64,61.66,Marion,Oregon Department of Education,The Ivy School,
1832,7/1/14,24,2336,114,912,60991,45,338,32986,6,60,4619,51,398,37605,44.74,43.64,61.66,Marion,Oregon Department of Education,Oregon School for the Deaf,
4850,7/1/14,24,2336,144,912,60991,68,338,32986,9,60,4619,77,398,37605,53.47,43.64,61.66,Marion,Oregon Department of Education,Eagle Charter School,
4040,7/1/14,24,2336,252,912,60991,173,338,32986,25,60,4619,198,398,37605,78.57,43.64,61.66,Marion,Oregon Department of Education,Four Rivers Community School,
4820,7/1/14,3,1926,239,4320,58044,36,1470,17130,7,342,3572,43,1812,20702,17.99,41.94,35.67,Clackamas,Oregon Trail SD 46,Oregon Trail  Academy,
99,7/1/14,3,1926,338,4320,58044,104,1470,17130,22,342,3572,126,1812,20702,37.28,41.94,35.67,Clackamas,Oregon Trail SD 46,Kelso Elementary School,
101,7/1/14,3,1926,476,4320,58044,158,1470,17130,41,342,3572,199,1812,20702,41.81,41.94,35.67,Clackamas,Oregon Trail SD 46,Firwood Elementary School,
97,7/1/14,3,1926,382,4320,58044,123,1470,17130,37,342,3572,160,1812,20702,41.88,41.94,35.67,Clackamas,Oregon Trail SD 46,Boring Middle School,
141,7/1/14,3,1926,1371,4320,58044,462,1470,17130,114,342,3572,576,1812,20702,42.01,41.94,35.67,Clackamas,Oregon Trail SD 46,Sandy High School,
96,7/1/14,3,1926,346,4320,58044,134,1470,17130,33,342,3572,167,1812,20702,48.27,41.94,35.67,Clackamas,Oregon Trail SD 46,Naas Elementary School,
88,7/1/14,3,1926,208,4320,58044,85,1470,17130,19,342,3572,104,1812,20702,50,41.94,35.67,Clackamas,Oregon Trail SD 46,Welches Elementary School,
102,7/1/14,3,1926,363,4320,58044,165,1470,17130,31,342,3572,196,1812,20702,53.99,41.94,35.67,Clackamas,Oregon Trail SD 46,Cedar Ridge Middle School,
100,7/1/14,3,1926,325,4320,58044,152,1470,17130,26,342,3572,178,1812,20702,54.77,41.94,35.67,Clackamas,Oregon Trail SD 46,Sandy Grade School,
2392,7/1/14,3,1926,113,4320,58044,51,1470,17130,12,342,3572,63,1812,20702,55.75,41.94,35.67,Clackamas,Oregon Trail SD 46,Welches Middle School,
3360,7/1/14,19,2060,215,215,1217,,,454,,,93,0,0,547,,,44.95,Lake,Paisley SD 11,Paisley School,
926,7/1/14,26,2181,421,3345,91940,213,2123,44444,52,334,6010,265,2457,50454,62.95,73.45,54.88,Multnomah,Parkrose SD 3,Russell Elementary,
927,7/1/14,26,2181,409,3345,91940,238,2123,44444,41,334,6010,279,2457,50454,68.22,73.45,54.88,Multnomah,Parkrose SD 3,Sacramento Elementary School,
931,7/1/14,26,2181,1005,3345,91940,620,2123,44444,106,334,6010,726,2457,50454,72.24,73.45,54.88,Multnomah,Parkrose SD 3,Parkrose High School,
925,7/1/14,26,2181,369,3345,91940,259,2123,44444,26,334,6010,285,2457,50454,77.24,73.45,54.88,Multnomah,Parkrose SD 3,Prescott Elementary School,
930,7/1/14,26,2181,761,3345,91940,537,2123,44444,81,334,6010,618,2457,50454,81.21,73.45,54.88,Multnomah,Parkrose SD 3,Parkrose Middle School,
928,7/1/14,26,2181,336,3345,91940,256,2123,44444,28,334,6010,284,2457,50454,84.52,73.45,54.88,Multnomah,Parkrose SD 3,Shaver Elementary School,
4116,7/1/14,30,2207,53,3267,13686,,1486,7408,,216,1355,0,1702,8763,,52.1,64.03,Umatilla,Pendleton SD 16,Hawthorne Middle/High School,
2270,7/1/14,30,2207,19,3267,13686,,1486,7408,,216,1355,0,1702,8763,,52.1,64.03,Umatilla,Pendleton SD 16,Homestead Youth & Family Services,
1046,7/1/14,30,2207,188,3267,13686,83,1486,7408,,216,1355,88,1702,8763,,52.1,64.03,Umatilla,Pendleton SD 16,Lincoln Primary School,
4202,7/1/14,30,2207,60,3267,13686,36,1486,7408,,216,1355,40,1702,8763,,52.1,64.03,Umatilla,Pendleton SD 16,Nixyaawii Community School,
2818,7/1/14,30,2207,,3267,13686,,1486,7408,,216,1355,0,1702,8763,0,52.1,64.03,Umatilla,Pendleton SD 16,Umatilla County Jail,
1047,7/1/14,30,2207,350,3267,13686,116,1486,7408,16,216,1355,132,1702,8763,37.71,52.1,64.03,Umatilla,Pendleton SD 16,McKay Creek Elementary School,
1052,7/1/14,30,2207,886,3267,13686,361,1486,7408,71,216,1355,432,1702,8763,48.76,52.1,64.03,Umatilla,Pendleton SD 16,Pendleton High School,
1050,7/1/14,30,2207,185,3267,13686,92,1486,7408,9,216,1355,101,1702,8763,54.59,52.1,64.03,Umatilla,Pendleton SD 16,West Hills Intermediate,
1051,7/1/14,30,2207,709,3267,13686,335,1486,7408,55,216,1355,390,1702,8763,55.01,52.1,64.03,Umatilla,Pendleton SD 16,Sunridge Middle School,
1048,7/1/14,30,2207,449,3267,13686,235,1486,7408,35,216,1355,270,1702,8763,60.13,52.1,64.03,Umatilla,Pendleton SD 16,Sherwood Heights Elementary School,
1049,7/1/14,30,2207,368,3267,13686,228,1486,7408,21,216,1355,249,1702,8763,67.66,52.1,64.03,Umatilla,Pendleton SD 16,Washington Elementary School,
3378,7/1/14,27,2192,316,316,6739,110,110,2937,37,37,414,147,147,3351,46.52,46.52,49.73,Polk,Perrydale SD 21,Perrydale School,
18,7/1/14,2,1900,29,1604,8840,10,548,2905,,82,474,14,630,3379,,39.28,38.22,Benton,Philomath SD 17J,Blodgett Elementary School,
3162,7/1/14,2,1900,85,1604,8840,32,548,2905,,82,474,37,630,3379,,39.28,38.22,Benton,Philomath SD 17J,Clemens Primary School,
22,7/1/14,2,1900,504,1604,8840,157,548,2905,20,82,474,177,630,3379,35.12,39.28,38.22,Benton,Philomath SD 17J,Philomath High School,
21,7/1/14,2,1900,334,1604,8840,109,548,2905,18,82,474,127,630,3379,38.02,39.28,38.22,Benton,Philomath SD 17J,Philomath Middle School,
3440,7/1/14,2,1900,190,1604,8840,65,548,2905,8,82,474,73,630,3379,38.42,39.28,38.22,Benton,Philomath SD 17J,Kings Valley Charter School,
20,7/1/14,2,1900,462,1604,8840,175,548,2905,27,82,474,202,630,3379,43.72,39.28,38.22,Benton,Philomath SD 17J,Philomath Elementary School,
3247,7/1/14,15,2039,93,2714,28633,42,1591,14891,7,177,2045,49,1768,16936,52.69,65.14,59.15,Jackson,Phoenix-Talent SD 4,Armadillo Technical Institute,
374,7/1/14,15,2039,766,2714,28633,385,1591,14891,44,177,2045,429,1768,16936,56.01,65.14,59.15,Jackson,Phoenix-Talent SD 4,Phoenix High School,
372,7/1/14,15,2039,507,2714,28633,287,1591,14891,28,177,2045,315,1768,16936,62.13,65.14,59.15,Jackson,Phoenix-Talent SD 4,Talent Elementary School,
370,7/1/14,15,2039,412,2714,28633,243,1591,14891,23,177,2045,266,1768,16936,64.56,65.14,59.15,Jackson,Phoenix-Talent SD 4,Orchard Hill Elementary School,
373,7/1/14,15,2039,569,2714,28633,353,1591,14891,46,177,2045,399,1768,16936,70.12,65.14,59.15,Jackson,Phoenix-Talent SD 4,Talent Middle School,
371,7/1/14,15,2039,366,2714,28633,281,1591,14891,29,177,2045,310,1768,16936,84.7,65.14,59.15,Jackson,Phoenix-Talent SD 4,Phoenix Elementary School,
1028,7/1/14,30,2202,172,372,13686,85,215,7408,27,57,1355,112,272,8763,65.12,73.12,64.03,Umatilla,Pilot Rock SD 2,Pilot Rock High School,
1027,7/1/14,30,2202,200,372,13686,130,215,7408,30,57,1355,160,272,8763,80,73.12,64.03,Umatilla,Pilot Rock SD 2,Pilot Rock Elementary School,
347,7/1/14,13,2016,4,4,1110,,,433,,,131,0,0,564,,,50.81,Harney,Pine Creek SD 5,Pine Creek Elementary School,
15,7/1/14,1,1897,184,184,2675,93,93,983,14,14,175,107,107,1158,58.15,58.15,43.29,Baker,Pine Eagle SD 61,Pine Eagle Charter School,
407,7/1/14,15,2047,23,23,28633,,,14891,,,2045,0,0,16936,,,59.15,Jackson,Pinehurst SD 94,Pinehurst Elementary School,
502,7/1/14,20,2081,476,950,44726,156,343,20342,31,54,3367,187,397,23709,39.29,41.79,53.01,Lane,Pleasant Hill SD 1,Pleasant Hill High School,
500,7/1/14,20,2081,469,950,44726,187,343,20342,23,54,3367,210,397,23709,44.78,41.79,53.01,Lane,Pleasant Hill SD 1,Pleasant Hill Elementary School,
497,7/1/14,19,2062,4,4,1217,,,454,,,93,0,0,547,,,44.95,Lake,Plush SD 18,Plush Elementary School,
229,7/1/14,8,1973,77,210,2271,41,137,1122,9,18,292,50,155,1414,64.94,73.81,62.26,Curry,Port Orford-Langlois SD 2CJ,Pacific High School,
228,7/1/14,8,1973,133,210,2271,96,137,1122,9,18,292,105,155,1414,78.95,73.81,62.26,Curry,Port Orford-Langlois SD 2CJ,Driftwood Elementary School,
907,7/1/14,26,2180,16,46620,91940,,16968,44444,,2198,6010,0,19166,50454,,41.11,54.88,Multnomah,Portland SD 1J,Boys & Girls Aid Society/Johns Landing School,
3991,7/1/14,26,2180,142,46620,91940,16,16968,44444,,2198,6010,18,19166,50454,,41.11,54.88,Multnomah,Portland SD 1J,Emerson School,
2413,7/1/14,26,2180,489,46620,91940,22,16968,44444,,2198,6010,27,19166,50454,,41.11,54.88,Multnomah,Portland SD 1J,Forest Park Elementary School,
908,7/1/14,26,2180,13,46620,91940,,16968,44444,,2198,6010,10,19166,50454,,41.11,54.88,Multnomah,Portland SD 1J,Janus Youth Programs,
5218,7/1/14,26,2180,48,46620,91940,22,16968,44444,,2198,6010,26,19166,50454,,41.11,54.88,Multnomah,Portland SD 1J,Kairos PDX,
2275,7/1/14,26,2180,14,46620,91940,,16968,44444,,2198,6010,0,19166,50454,,41.11,54.88,Multnomah,Portland SD 1J,"Morrison Child & Family Services, Breakthrough",
1279,7/1/14,26,2180,18,46620,91940,,16968,44444,,2198,6010,0,19166,50454,,41.11,54.88,Multnomah,Portland SD 1J,"Morrison Child & Family Services, Hand In Hand ",
1281,7/1/14,26,2180,11,46620,91940,,16968,44444,,2198,6010,0,19166,50454,,41.11,54.88,Multnomah,Portland SD 1J,Nickerson Center ADTP,
3451,7/1/14,26,2180,88,46620,91940,,16968,44444,,2198,6010,0,19166,50454,,41.11,54.88,Multnomah,Portland SD 1J,Opal School of the Portland Children's Museum,
880,7/1/14,26,2180,57,46620,91940,,16968,44444,,2198,6010,0,19166,50454,,41.11,54.88,Multnomah,Portland SD 1J,Parry Center for Children,
3584,7/1/14,26,2180,14,46620,91940,,16968,44444,,2198,6010,0,19166,50454,,41.11,54.88,Multnomah,Portland SD 1J,Parry Center SCIP,
4400,7/1/14,26,2180,175,46620,91940,67,16968,44444,,2198,6010,67,19166,50454,,41.11,54.88,Multnomah,Portland SD 1J,Portland Arthur Academy Charter School,
3616,7/1/14,26,2180,372,46620,91940,,16968,44444,,2198,6010,0,19166,50454,,41.11,54.88,Multnomah,Portland SD 1J,Trillium ,
921,7/1/14,26,2180,11,46620,91940,,16968,44444,,2198,6010,30,19166,50454,,41.11,54.88,Multnomah,Portland SD 1J,White Shield Home,
4405,7/1/14,26,2180,8,46620,91940,,16968,44444,,2198,6010,0,19166,50454,,41.11,54.88,Multnomah,Portland SD 1J,Wildflowers,
2356,7/1/14,26,2180,,46620,91940,,16968,44444,,2198,6010,0,19166,50454,0,41.11,54.88,Multnomah,Portland SD 1J,Columbia Regional Program,
2815,7/1/14,26,2180,,46620,91940,,16968,44444,,2198,6010,0,19166,50454,0,41.11,54.88,Multnomah,Portland SD 1J,Multnomah County Jail,
5270,7/1/14,26,2180,,46620,91940,,16968,44444,,2198,6010,0,19166,50454,0,41.11,54.88,Multnomah,Portland SD 1J,Providence Pediatric Nursing Facility,
5305,7/1/14,26,2180,,46620,91940,,16968,44444,,2198,6010,0,19166,50454,0,41.11,54.88,Multnomah,Portland SD 1J,SAGE Youth Residential Program,
823,7/1/14,26,2180,582,46620,91940,24,16968,44444,9,2198,6010,33,19166,50454,5.67,41.11,54.88,Multnomah,Portland SD 1J,Ainsworth Elementary School,
824,7/1/14,26,2180,767,46620,91940,49,16968,44444,11,2198,6010,60,19166,50454,7.82,41.11,54.88,Multnomah,Portland SD 1J,Alameda Elementary School,
892,7/1/14,26,2180,308,46620,91940,17,16968,44444,9,2198,6010,26,19166,50454,8.44,41.11,54.88,Multnomah,Portland SD 1J,Stephenson Elementary School,
898,7/1/14,26,2180,958,46620,91940,86,16968,44444,10,2198,6010,96,19166,50454,10.02,41.11,54.88,Multnomah,Portland SD 1J,West Sylvan Middle School,
914,7/1/14,26,2180,1586,46620,91940,132,16968,44444,27,2198,6010,159,19166,50454,10.03,41.11,54.88,Multnomah,Portland SD 1J,Lincoln High School,
857,7/1/14,26,2180,834,46620,91940,71,16968,44444,13,2198,6010,84,19166,50454,10.07,41.11,54.88,Multnomah,Portland SD 1J,Beverly Cleary School ,
1364,7/1/14,26,2180,346,46620,91940,28,16968,44444,9,2198,6010,37,19166,50454,10.69,41.11,54.88,Multnomah,Portland SD 1J,Winterhaven School,
883,7/1/14,26,2180,633,46620,91940,55,16968,44444,14,2198,6010,69,19166,50454,10.9,41.11,54.88,Multnomah,Portland SD 1J,Richmond Elementary School,
822,7/1/14,26,2180,512,46620,91940,49,16968,44444,9,2198,6010,58,19166,50454,11.33,41.11,54.88,Multnomah,Portland SD 1J,Abernethy Elementary School,
868,7/1/14,26,2180,682,46620,91940,74,16968,44444,6,2198,6010,80,19166,50454,11.73,41.11,54.88,Multnomah,Portland SD 1J,Laurelhurst Elementary School,
844,7/1/14,26,2180,506,46620,91940,51,16968,44444,11,2198,6010,62,19166,50454,12.25,41.11,54.88,Multnomah,Portland SD 1J,Duniway Elementary School,
5060,7/1/14,26,2180,166,46620,91940,17,16968,44444,7,2198,6010,24,19166,50454,14.46,41.11,54.88,Multnomah,Portland SD 1J,Le Monde French Immersion Public Charter School,
1299,7/1/14,26,2180,392,46620,91940,51,16968,44444,9,2198,6010,60,19166,50454,15.31,41.11,54.88,Multnomah,Portland SD 1J,Rieke Elementary School,
835,7/1/14,26,2180,442,46620,91940,57,16968,44444,18,2198,6010,75,19166,50454,16.97,41.11,54.88,Multnomah,Portland SD 1J,Bridlemile Elementary School,
916,7/1/14,26,2180,436,46620,91940,69,16968,44444,19,2198,6010,88,19166,50454,20.18,41.11,54.88,Multnomah,Portland SD 1J,Metropolitan Learning Center,
872,7/1/14,26,2180,522,46620,91940,89,16968,44444,18,2198,6010,107,19166,50454,20.5,41.11,54.88,Multnomah,Portland SD 1J,Llewellyn Elementary School,
888,7/1/14,26,2180,544,46620,91940,93,16968,44444,22,2198,6010,115,19166,50454,21.14,41.11,54.88,Multnomah,Portland SD 1J,Sellwood Middle School,
912,7/1/14,26,2180,1501,46620,91940,280,16968,44444,39,2198,6010,319,19166,50454,21.25,41.11,54.88,Multnomah,Portland SD 1J,Grant High School,
873,7/1/14,26,2180,329,46620,91940,56,16968,44444,15,2198,6010,71,19166,50454,21.58,41.11,54.88,Multnomah,Portland SD 1J,Maplewood Elementary School,
922,7/1/14,26,2180,1255,46620,91940,238,16968,44444,39,2198,6010,277,19166,50454,22.07,41.11,54.88,Multnomah,Portland SD 1J,Wilson High School,
850,7/1/14,26,2180,505,46620,91940,101,16968,44444,13,2198,6010,114,19166,50454,22.57,41.11,54.88,Multnomah,Portland SD 1J,Glencoe Elementary School,
1363,7/1/14,26,2180,465,46620,91940,95,16968,44444,11,2198,6010,106,19166,50454,22.8,41.11,54.88,Multnomah,Portland SD 1J,da Vinci Middle School,
852,7/1/14,26,2180,527,46620,91940,110,16968,44444,11,2198,6010,121,19166,50454,22.96,41.11,54.88,Multnomah,Portland SD 1J,Gray Middle School,
1277,7/1/14,26,2180,548,46620,91940,114,16968,44444,19,2198,6010,133,19166,50454,24.27,41.11,54.88,Multnomah,Portland SD 1J,Jackson Middle School,
838,7/1/14,26,2180,468,46620,91940,97,16968,44444,18,2198,6010,115,19166,50454,24.57,41.11,54.88,Multnomah,Portland SD 1J,Capitol Hill Elementary School,
855,7/1/14,26,2180,485,46620,91940,119,16968,44444,6,2198,6010,125,19166,50454,25.77,41.11,54.88,Multnomah,Portland SD 1J,Hayhurst Elementary School,
890,7/1/14,26,2180,309,46620,91940,61,16968,44444,19,2198,6010,80,19166,50454,25.89,41.11,54.88,Multnomah,Portland SD 1J,Skyline Elementary School,
839,7/1/14,26,2180,677,46620,91940,155,16968,44444,26,2198,6010,181,19166,50454,26.74,41.11,54.88,Multnomah,Portland SD 1J,Chapman Elementary School,
909,7/1/14,26,2180,1518,46620,91940,365,16968,44444,52,2198,6010,417,19166,50454,27.47,41.11,54.88,Multnomah,Portland SD 1J,Cleveland High School,
877,7/1/14,26,2180,662,46620,91940,156,16968,44444,30,2198,6010,186,19166,50454,28.1,41.11,54.88,Multnomah,Portland SD 1J,Mt Tabor Middle School,
893,7/1/14,26,2180,587,46620,91940,134,16968,44444,31,2198,6010,165,19166,50454,28.11,41.11,54.88,Multnomah,Portland SD 1J,Sunnyside Environmental School,
886,7/1/14,26,2180,514,46620,91940,128,16968,44444,18,2198,6010,146,19166,50454,28.4,41.11,54.88,Multnomah,Portland SD 1J,Sabin Elementary School,
837,7/1/14,26,2180,445,46620,91940,120,16968,44444,15,2198,6010,135,19166,50454,30.34,41.11,54.88,Multnomah,Portland SD 1J,Buckman Elementary School,
858,7/1/14,26,2180,591,46620,91940,159,16968,44444,26,2198,6010,185,19166,50454,31.3,41.11,54.88,Multnomah,Portland SD 1J,Hosford Middle School,
861,7/1/14,26,2180,485,46620,91940,138,16968,44444,15,2198,6010,153,19166,50454,31.55,41.11,54.88,Multnomah,Portland SD 1J,Irvington Elementary School,
904,7/1/14,26,2180,488,46620,91940,144,16968,44444,15,2198,6010,159,19166,50454,32.58,41.11,54.88,Multnomah,Portland SD 1J,Woodstock Elementary School,
4640,7/1/14,26,2180,444,46620,91940,110,16968,44444,35,2198,6010,145,19166,50454,32.66,41.11,54.88,Multnomah,Portland SD 1J,Creative Science School,
871,7/1/14,26,2180,382,46620,91940,115,16968,44444,12,2198,6010,127,19166,50454,33.25,41.11,54.88,Multnomah,Portland SD 1J,Lewis Elementary School,
4534,7/1/14,26,2180,413,46620,91940,117,16968,44444,22,2198,6010,139,19166,50454,33.66,41.11,54.88,Multnomah,Portland SD 1J,Portland Village School,
828,7/1/14,26,2180,428,46620,91940,148,16968,44444,19,2198,6010,167,19166,50454,39.02,41.11,54.88,Multnomah,Portland SD 1J,Atkinson Elementary School,
831,7/1/14,26,2180,556,46620,91940,185,16968,44444,35,2198,6010,220,19166,50454,39.57,41.11,54.88,Multnomah,Portland SD 1J,Beaumont Middle School,
885,7/1/14,26,2180,668,46620,91940,243,16968,44444,43,2198,6010,286,19166,50454,42.81,41.11,54.88,Multnomah,Portland SD 1J,Roseway Heights School,
895,7/1/14,26,2180,387,46620,91940,174,16968,44444,21,2198,6010,195,19166,50454,50.39,41.11,54.88,Multnomah,Portland SD 1J,Vernon Elementary School,
878,7/1/14,26,2180,627,46620,91940,273,16968,44444,47,2198,6010,320,19166,50454,51.04,41.11,54.88,Multnomah,Portland SD 1J,Chief Joseph/Ockley Green School,
